Coding Departamento;Código Municipio;Nombre Departamento;Nombre Municipio
Iowa;52213;Iowa;Center Point
Iowa;52544;Iowa;Centerville
Iowa;52214;Iowa;Central City
Iowa;50049;Iowa;Chariton
Iowa;50616;Iowa;Charles City
Iowa;52731;Iowa;Charlotte
Iowa;51439;Iowa;Charter Oak
Iowa;52215;Iowa;Chelsea
Iowa;51012;Iowa;Cherokee
Iowa;52134;Iowa;Chester
Iowa;52548;Iowa;Chillicothe
Iowa;50050;Iowa;Churdan
Iowa;52549;Iowa;Cincinnati
Iowa;50524;Iowa;Clare
Iowa;52216;Iowa;Clarence
Iowa;51632;Iowa;Clarinda
Iowa;50525;Iowa;Clarion
Iowa;50619;Iowa;Clarksville
Iowa;50428;Iowa;Clear Lake
Iowa;50840;Iowa;Clearfield
Iowa;51014;Iowa;Cleghorn
Iowa;50051;Iowa;Clemons
Iowa;52135;Iowa;Clermont
Iowa;52732;Iowa;Clinton
Iowa;50052;Iowa;Clio
Iowa;50325;Iowa;Clive
Iowa;52217;Iowa;Clutier
Iowa;52218;Iowa;Coggon
Iowa;51636;Iowa;Coin
Iowa;52035;Iowa;Colesburg
Iowa;50054;Iowa;Colfax
Iowa;51637;Iowa;College Springs
Iowa;50055;Iowa;Collins
Iowa;50056;Iowa;Colo
Iowa;50057;Iowa;Columbia
Iowa;52738;Iowa;Columbus Junctio
Iowa;52739;Iowa;Conesville
Iowa;50621;Iowa;Conrad
Iowa;52220;Iowa;Conroy
Iowa;50058;Iowa;Coon Rapids
Iowa;50059;Iowa;Cooper
Iowa;52241;Iowa;Coralville
Iowa;50841;Iowa;Corning
Iowa;51016;Iowa;Correctionville
Iowa;50430;Iowa;Corwith
Iowa;51503;Iowa;Council Bluffs
Iowa;52621;Iowa;Crawfordsville
Iowa;51526;Iowa;Crescent
Iowa;52136;Iowa;Cresco
Iowa;50432;Iowa;Crystal Lake
Iowa;50843;Iowa;Cumberland
Iowa;50061;Iowa;Cumming
Iowa;50527;Iowa;Curlew
Iowa;51018;Iowa;Cushing
Iowa;50528;Iowa;Cylinder
Iowa;50062;Iowa;Dallas
Iowa;50063;Iowa;Dallas Center
Iowa;50064;Iowa;Dana
Iowa;51019;Iowa;Danbury
Iowa;52623;Iowa;Danville
Iowa;52802;Iowa;Davenport
Iowa;50066;Iowa;Dawson
Iowa;50530;Iowa;Dayton
Iowa;50067;Iowa;Decatur
Iowa;52101;Iowa;Decorah
Iowa;51440;Iowa;Dedham
Iowa;52222;Iowa;Deep River
Iowa;52036;Iowa;Delaware
Iowa;50069;Iowa;Delaware Soto
Iowa;52742;Iowa;Delaware Witt
Iowa;52223;Iowa;Delhi
Iowa;52037;Iowa;Delmar
Iowa;51441;Iowa;Deloit
Iowa;50844;Iowa;Delphos
Iowa;52550;Iowa;Delta
Iowa;51442;Iowa;Denison
Iowa;52624;Iowa;Denmark
Iowa;50622;Iowa;Denver
Iowa;50068;Iowa;Derby
Iowa;50309;Iowa;Des Moines
Iowa;50070;Iowa;Dexter
Iowa;50845;Iowa;Diagonal
Iowa;51333;Iowa;Dickens
Iowa;50624;Iowa;Dike
Iowa;50531;Iowa;Dolliver
Iowa;52746;Iowa;Donahue
Iowa;52625;Iowa;Donnellson
Iowa;51235;Iowa;Doon
Iowa;52140;Iowa;Dorchester
Iowa;52551;Iowa;Douds
Iowa;50433;Iowa;Dougherty
Iowa;51528;Iowa;Dow City
Iowa;50071;Iowa;Dows
Iowa;52552;Iowa;Drakesville
Iowa;52001;Iowa;Dubuque
Iowa;50625;Iowa;Dumont
Iowa;50532;Iowa;Duncombe
Iowa;52038;Iowa;Dundee
Iowa;50626;Iowa;Dunkerton
Iowa;52039;Iowa;Durango
Iowa;52747;Iowa;Durant
Iowa;52040;Iowa;Dyersville
Iowa;52224;Iowa;Dysart
Iowa;50533;Iowa;Eagle Grove
Iowa;50072;Iowa;Earlham
Iowa;51527;Iowa;Earling
Iowa;52041;Iowa;Earlville
Iowa;50535;Iowa;Early
Iowa;52553;Iowa;Eddyville
Iowa;52042;Iowa;Edgewood
Iowa;52225;Iowa;Elberon
Iowa;52554;Iowa;Eldon
Iowa;50627;Iowa;Eldora
Iowa;52175;Iowa;Eldorado
Iowa;52748;Iowa;Eldridge
Iowa;52141;Iowa;Elgin
Iowa;51531;Iowa;Elk Horn
Iowa;52043;Iowa;Elkader
Iowa;50073;Iowa;Elkhart
Iowa;52044;Iowa;Elkport
Iowa;51532;Iowa;Elliott
Iowa;50074;Iowa;Ellston
Iowa;50075;Iowa;Ellsworth
Iowa;50628;Iowa;Elma
Iowa;52226;Iowa;Elwood
Iowa;52227;Iowa;Ely
Iowa;51533;Iowa;Emerson
Iowa;50536;Iowa;Emmetsburg
Iowa;52045;Iowa;Epworth
Iowa;51638;Iowa;Essex
Iowa;51334;Iowa;Estherville
Iowa;50707;Iowa;Evansdale
Iowa;51338;Iowa;Everly
Iowa;50076;Iowa;Exira
Iowa;52555;Iowa;Exline
Iowa;50629;Iowa;Fairbank
Iowa;52228;Iowa;Fairfax
Iowa;52556;Iowa;Fairfield
Iowa;52046;Iowa;Farley
Iowa;52047;Iowa;Farmersburg
Iowa;52626;Iowa;Farmington
Iowa;50538;Iowa;Farnhamville
Iowa;51639;Iowa;Farragut
Iowa;52142;Iowa;Fayette
Iowa;50539;Iowa;Fenton
Iowa;50434;Iowa;Fertile
Iowa;52560;Iowa;Floris
Iowa;50435;Iowa;Floyd
Iowa;50540;Iowa;Fonda
Iowa;50846;Iowa;Fontanelle
Iowa;50436;Iowa;Forest City
Iowa;52144;Iowa;Fort Atkinson
Iowa;50501;Iowa;Fort Dodge
Iowa;52627;Iowa;Fort Madison
Iowa;51340;Iowa;Fostoria
Iowa;50630;Iowa;Fredericksburg
Iowa;52561;Iowa;Fremont
Iowa;50101;Iowa;Galt
Iowa;51020;Iowa;Galva
Iowa;52048;Iowa;Garber
Iowa;50102;Iowa;Garden City
Iowa;50103;Iowa;Garden Grove
Iowa;52049;Iowa;Garnavillo
Iowa;50438;Iowa;Garner
Iowa;52229;Iowa;Garrison
Iowa;50632;Iowa;Garwin
Iowa;50633;Iowa;Geneva
Iowa;51237;Iowa;George
Iowa;50104;Iowa;Gibson
Iowa;50106;Iowa;Gilman
Iowa;50541;Iowa;Gilmore City
Iowa;50635;Iowa;Gladbrook
Iowa;51534;Iowa;Glenwood
Iowa;51443;Iowa;Glidden
Iowa;50542;Iowa;Goldfield
Iowa;50439;Iowa;Goodell
Iowa;52750;Iowa;Goose Lake
Iowa;50543;Iowa;Gowrie
Iowa;51342;Iowa;Graettinger
Iowa;50440;Iowa;Grafton
Iowa;50107;Iowa;Grand Junction
Iowa;52751;Iowa;Grand Mound
Iowa;50108;Iowa;Grand River
Iowa;50109;Iowa;Granger
Iowa;50847;Iowa;Grant
Iowa;51022;Iowa;Granville
Iowa;50848;Iowa;Gravity
Iowa;50110;Iowa;Gray
Iowa;52050;Iowa;Greeley
Iowa;50636;Iowa;Greene
Iowa;50849;Iowa;Greenfield
Iowa;51343;Iowa;Greenville
Iowa;50111;Iowa;Grimes
Iowa;50112;Iowa;Grinnell
Iowa;51535;Iowa;Griswold
Iowa;50638;Iowa;Grundy Center
Iowa;50172;Iowa;Guernsey
Iowa;50115;Iowa;Guthrie Center
Iowa;52052;Iowa;Guttenberg
Iowa;51444;Iowa;Halbur
Iowa;51640;Iowa;Hamburg
Iowa;50116;Iowa;Hamilton
Iowa;50117;Iowa;Hamlin
Iowa;50441;Iowa;Hampton
Iowa;51536;Iowa;Hancock
Iowa;50444;Iowa;Hanlontown
Iowa;50640;Iowa;Hansell
Iowa;50544;Iowa;Harcourt
Iowa;50545;Iowa;Hardy
Iowa;51537;Iowa;Harlan
Iowa;52231;Iowa;Harper
Iowa;52146;Iowa;Harpers Ferry
Iowa;51345;Iowa;Harris
Iowa;50118;Iowa;Hartford
Iowa;51346;Iowa;Hartley
Iowa;52232;Iowa;Hartwick
Iowa;50119;Iowa;Harvey
Iowa;51540;Iowa;Hastings
Iowa;50546;Iowa;Havelock
Iowa;50120;Iowa;Haverhill
Iowa;51023;Iowa;Hawarden
Iowa;52147;Iowa;Hawkeye
Iowa;50641;Iowa;Hazleton
Iowa;52563;Iowa;Hedrick
Iowa;51541;Iowa;Henderson
Iowa;52233;Iowa;Hiawatha
Iowa;52501;Iowa;Highland Center
Iowa;52630;Iowa;Hillsboro
Iowa;51024;Iowa;Hinton
Iowa;50642;Iowa;Holland
Iowa;51025;Iowa;Holstein
Iowa;52053;Iowa;Holy Cross
Iowa;52236;Iowa;Homestead
Iowa;51542;Iowa;Honey Creek
Iowa;52237;Iowa;Hopkinton
Iowa;51026;Iowa;Hornick
Iowa;51238;Iowa;Hospers
Iowa;52631;Iowa;Houghton
Iowa;50122;Iowa;Hubbard
Iowa;50643;Iowa;Hudson
Iowa;51239;Iowa;Hull
Iowa;50548;Iowa;Humboldt
Iowa;50123;Iowa;Humeston
Iowa;50124;Iowa;Huxley
Iowa;51445;Iowa;Ida Grove
Iowa;51645;Iowa;Imogene
Iowa;50644;Iowa;Independence
Iowa;51240;Iowa;Inwood
Iowa;50645;Iowa;Ionia
Iowa;52240;Iowa;Iowa City
Iowa;50126;Iowa;Iowa Falls
Iowa;50127;Iowa;Ira
Iowa;51027;Iowa;Ireton
Iowa;51446;Iowa;Irwin
Iowa;52150;Iowa;Jackson Junction
Iowa;50128;Iowa;Jamaica
Iowa;50647;Iowa;Janesville
Iowa;50129;Iowa;Jefferson
Iowa;50648;Iowa;Jesup
Iowa;50130;Iowa;Jewell
Iowa;50131;Iowa;Johnston
Iowa;50446;Iowa;Joice
Iowa;50551;Iowa;Jolley
Iowa;52247;Iowa;Kalona
Iowa;50132;Iowa;Kamrar
Iowa;50447;Iowa;Kanawha
Iowa;50133;Iowa;Kellerton
Iowa;50134;Iowa;Kelley
Iowa;50135;Iowa;Kellogg
Iowa;50448;Iowa;Kensett
Iowa;50850;Iowa;Kent
Iowa;52632;Iowa;Keokuk
Iowa;52565;Iowa;Keosauqua
Iowa;52248;Iowa;Keota
Iowa;50649;Iowa;Kesley
Iowa;50136;Iowa;Keswick
Iowa;52249;Iowa;Keystone
Iowa;51543;Iowa;Kimballton
Iowa;51028;Iowa;Kingsley
Iowa;52250;Iowa;Kinross
Iowa;51447;Iowa;Kirkman
Iowa;52566;Iowa;Kirkville
Iowa;51448;Iowa;Kiron
Iowa;50449;Iowa;Klemme
Iowa;50552;Iowa;Knierim
Iowa;50553;Iowa;Knoke
Iowa;50138;Iowa;Knoxville
Iowa;52054;Iowa;La Motte
Iowa;50651;Iowa;La Porte City
Iowa;50139;Iowa;Lacona
Iowa;52251;Iowa;Ladora
Iowa;51449;Iowa;Lake City
Iowa;50450;Iowa;Lake Mills
Iowa;51347;Iowa;Lake Park
Iowa;51450;Iowa;Lake View
Iowa;50451;Iowa;Lakota
Iowa;50140;Iowa;Lamoni
Iowa;50650;Iowa;Lamont
Iowa;51451;Iowa;Lanesboro
Iowa;52151;Iowa;Lansing
Iowa;51241;Iowa;Larchwood
Iowa;51029;Iowa;Larrabee
Iowa;50452;Iowa;Latimer
Iowa;50141;Iowa;Laurel
Iowa;50554;Iowa;Laurens
Iowa;52154;Iowa;Lawler
Iowa;51030;Iowa;Lawton
Iowa;52753;Iowa;Le Claire
Iowa;51031;Iowa;Le Mars
Iowa;50556;Iowa;Ledyard
Iowa;50557;Iowa;Lehigh
Iowa;50143;Iowa;Leighton
Iowa;50453;Iowa;Leland
Iowa;50851;Iowa;Lenox
Iowa;50144;Iowa;Leon
Iowa;52754;Iowa;Letts
Iowa;51544;Iowa;Lewis
Iowa;50145;Iowa;Liberty Center
Iowa;52567;Iowa;Libertyville
Iowa;51452;Iowa;Lidderdale
Iowa;52155;Iowa;Lime Springs
Iowa;50652;Iowa;Lincoln
Iowa;50146;Iowa;Linden
Iowa;50147;Iowa;Lineville
Iowa;51033;Iowa;Linn Grove
Iowa;52253;Iowa;Lisbon
Iowa;50148;Iowa;Liscomb
Iowa;50454;Iowa;Little Cedar
Iowa;51243;Iowa;Little Rock
Iowa;51545;Iowa;Little Sioux
Iowa;50558;Iowa;Livermore
Iowa;52635;Iowa;Lockridge
Iowa;51546;Iowa;Logan
Iowa;51453;Iowa;Lohrville
Iowa;50559;Iowa;Lone Rock
Iowa;52755;Iowa;Lone Tree
Iowa;52756;Iowa;Long Grove
Iowa;50149;Iowa;Lorimor
Iowa;52254;Iowa;Lost Nation
Iowa;50150;Iowa;Lovilia
Iowa;52255;Iowa;Lowden
Iowa;50560;Iowa;Lu Verne
Iowa;52156;Iowa;Luana
Iowa;50151;Iowa;Lucas
Iowa;50152;Iowa;Luther
Iowa;52257;Iowa;Luzerne
Iowa;50153;Iowa;Lynnville
Iowa;50561;Iowa;Lytton
Iowa;51549;Iowa;Macedonia
Iowa;50155;Iowa;Macksburg
Iowa;50156;Iowa;Madrid
Iowa;51550;Iowa;Magnolia
Iowa;50157;Iowa;Malcom
Iowa;50562;Iowa;Mallard
Iowa;50852;Iowa;Maloy
Iowa;51551;Iowa;Malvern
Iowa;51501;Iowa;Manawa
Iowa;52057;Iowa;Manchester
Iowa;51454;Iowa;Manilla
Iowa;50456;Iowa;Manly
Iowa;51455;Iowa;Manning
Iowa;50563;Iowa;Manson
Iowa;51034;Iowa;Mapleton
Iowa;52060;Iowa;Maquoketa
Iowa;50565;Iowa;Marathon
Iowa;50653;Iowa;Marble Rock
Iowa;51035;Iowa;Marcus
Iowa;52301;Iowa;Marengo
Iowa;52302;Iowa;Marion
Iowa;51552;Iowa;Marne
Iowa;52158;Iowa;Marquette
Iowa;50158;Iowa;Marshalltown
Iowa;52305;Iowa;Martelle
Iowa;50401;Iowa;Mason City
Iowa;50654;Iowa;Masonville
Iowa;50853;Iowa;Massena
Iowa;51036;Iowa;Maurice
Iowa;50161;Iowa;Maxwell
Iowa;50655;Iowa;Maynard
Iowa;50154;Iowa;Mc Callsburg
Iowa;51548;Iowa;Mc Clelland
Iowa;52157;Iowa;Mc Gregor
Iowa;50455;Iowa;Mc Intire
Iowa;52306;Iowa;Mechanicsville
Iowa;52637;Iowa;Mediapolis
Iowa;50162;Iowa;Melbourne
Iowa;50163;Iowa;Melcher-Dallas
Iowa;52569;Iowa;Melrose
Iowa;51350;Iowa;Melvin
Iowa;50164;Iowa;Menlo
Iowa;51037;Iowa;Meriden
Iowa;51038;Iowa;Merrill
Iowa;50457;Iowa;Meservey
Iowa;52307;Iowa;Middle Amana
Iowa;52638;Iowa;Middletown
Iowa;52064;Iowa;Miles
Iowa;51351;Iowa;Milford
Iowa;52308;Iowa;Millersburg
Iowa;50165;Iowa;Millerton
Iowa;50166;Iowa;Milo
Iowa;52570;Iowa;Milton
Iowa;50167;Iowa;Minburn
Iowa;51553;Iowa;Minden
Iowa;51554;Iowa;Mineola
Iowa;50168;Iowa;Mingo
Iowa;51555;Iowa;Missouri Valley
Iowa;50169;Iowa;Mitchellville
Iowa;51556;Iowa;Modale
Iowa;51557;Iowa;Mondamin
Iowa;52309;Iowa;Monmouth
Iowa;52159;Iowa;Monona
Iowa;50170;Iowa;Monroe
Iowa;50171;Iowa;Montezuma
Iowa;52310;Iowa;Monticello
Iowa;50173;Iowa;Montour
Iowa;52639;Iowa;Montrose
Iowa;51558;Iowa;Moorhead
Iowa;50566;Iowa;Moorland
Iowa;52571;Iowa;Moravia
Iowa;52640;Iowa;Morning Sun
Iowa;52760;Iowa;Moscow
Iowa;52572;Iowa;Moulton
Iowa;52313;Iowa;Mount Auburn
Iowa;50854;Iowa;Mount Ayr
Iowa;52641;Iowa;Mount Pleasant
Iowa;52573;Iowa;Mount Sterling
Iowa;52644;Iowa;Mount Union
Iowa;52314;Iowa;Mount Vernon
Iowa;51039;Iowa;Moville
Iowa;50174;Iowa;Murray
Iowa;52761;Iowa;Muscatine
Iowa;52574;Iowa;Mystic
Iowa;50658;Iowa;Nashua
Iowa;50567;Iowa;Nemaha
Iowa;51559;Iowa;Neola
Iowa;50201;Iowa;Nevada
Iowa;50801;Iowa;Nevinville
Iowa;52160;Iowa;New Albin
Iowa;50659;Iowa;New Hampton
Iowa;50660;Iowa;New Hartford
Iowa;52765;Iowa;New Liberty
Iowa;52645;Iowa;New London
Iowa;51646;Iowa;New Market
Iowa;50206;Iowa;New Providence
Iowa;50207;Iowa;New Sharon
Iowa;52065;Iowa;New Vienna
Iowa;50210;Iowa;New Virginia
Iowa;50568;Iowa;Newell
Iowa;52315;Iowa;Newhall
Iowa;50208;Iowa;Newton
Iowa;52766;Iowa;Nichols
Iowa;50857;Iowa;Nodaway
Iowa;50458;Iowa;Nora Springs
Iowa;52066;Iowa;North Buena Vist
Iowa;52316;Iowa;North English
Iowa;52317;Iowa;North Liberty
Iowa;51647;Iowa;Northboro
Iowa;50459;Iowa;Northwood
Iowa;50211;Iowa;Norwalk
Iowa;52318;Iowa;Norway
Iowa;52575;Iowa;Numa
Iowa;51560;Iowa;Oakland
Iowa;52646;Iowa;Oakville
Iowa;51354;Iowa;Ocheyedan
Iowa;51458;Iowa;Odebolt
Iowa;50662;Iowa;Oelwein
Iowa;50212;Iowa;Ogden
Iowa;51355;Iowa;Okoboji
Iowa;52647;Iowa;Olds
Iowa;52320;Iowa;Olin
Iowa;52576;Iowa;Ollie
Iowa;51040;Iowa;Onawa
Iowa;52321;Iowa;Onslow
Iowa;51041;Iowa;Orange City
Iowa;50460;Iowa;Orchard
Iowa;50858;Iowa;Orient
Iowa;50461;Iowa;Osage
Iowa;50213;Iowa;Osceola
Iowa;52577;Iowa;Oskaloosa
Iowa;52161;Iowa;Ossian
Iowa;50569;Iowa;Otho
Iowa;50214;Iowa;Otley
Iowa;51044;Iowa;Oto
Iowa;50570;Iowa;Ottosen
Iowa;52322;Iowa;Oxford
Iowa;52323;Iowa;Oxford Junction
Iowa;51561;Iowa;Pacific Junction
Iowa;52580;Iowa;Packwood
Iowa;50571;Iowa;Palmer
Iowa;52324;Iowa;Palo
Iowa;51562;Iowa;Panama
Iowa;50216;Iowa;Panora
Iowa;50665;Iowa;Parkersburg
Iowa;52325;Iowa;Parnell
Iowa;50217;Iowa;Paton
Iowa;50218;Iowa;Patterson
Iowa;51046;Iowa;Paullina
Iowa;50219;Iowa;Pella
Iowa;52068;Iowa;Peosta
Iowa;51648;Iowa;Percival
Iowa;50220;Iowa;Perry
Iowa;51563;Iowa;Persia
Iowa;50222;Iowa;Peru
Iowa;51047;Iowa;Peterson
Iowa;51048;Iowa;Pierson
Iowa;50223;Iowa;Pilot Mound
Iowa;51564;Iowa;Pisgah
Iowa;50666;Iowa;Plainfield
Iowa;52581;Iowa;Plano
Iowa;50317;Iowa;Pleasant Hill
Iowa;50065;Iowa;Pleasanton
Iowa;50225;Iowa;Pleasantville
Iowa;50573;Iowa;Plover
Iowa;50464;Iowa;Plymouth
Iowa;50574;Iowa;Pocahontas
Iowa;50226;Iowa;Polk City
Iowa;50575;Iowa;Pomeroy
Iowa;50227;Iowa;Popejoy
Iowa;51565;Iowa;Portsmouth
Iowa;52162;Iowa;Postville
Iowa;50228;Iowa;Prairie City
Iowa;50859;Iowa;Prescott
Iowa;52069;Iowa;Preston
Iowa;51245;Iowa;Primghar
Iowa;52768;Iowa;Princeton
Iowa;50229;Iowa;Prole
Iowa;52583;Iowa;Promise City
Iowa;52584;Iowa;Pulaski
Iowa;52326;Iowa;Quasqueton
Iowa;51049;Iowa;Quimby
Iowa;50230;Iowa;Radcliffe
Iowa;50465;Iowa;Rake
Iowa;51459;Iowa;Ralston
Iowa;52164;Iowa;Randalia
Iowa;50231;Iowa;Randall
Iowa;51649;Iowa;Randolph
Iowa;50667;Iowa;Raymond
Iowa;50668;Iowa;Readlyn
Iowa;50232;Iowa;Reasnor
Iowa;51566;Iowa;Red Oak
Iowa;50860;Iowa;Redding
Iowa;50233;Iowa;Redfield
Iowa;50669;Iowa;Reinbeck
Iowa;50576;Iowa;Rembrandt
Iowa;51050;Iowa;Remsen
Iowa;50577;Iowa;Renwick
Iowa;50234;Iowa;Rhodes
Iowa;50466;Iowa;Riceville
Iowa;52585;Iowa;Richland
Iowa;51460;Iowa;Ricketts
Iowa;52165;Iowa;Ridgeway
Iowa;50578;Iowa;Ringsted
Iowa;50235;Iowa;Rippey
Iowa;52327;Iowa;Riverside
Iowa;51650;Iowa;Riverton
Iowa;52328;Iowa;Robins
Iowa;50467;Iowa;Rock Falls
Iowa;51246;Iowa;Rock Rapids
Iowa;51247;Iowa;Rock Valley
Iowa;50468;Iowa;Rockford
Iowa;50469;Iowa;Rockwell
Iowa;50579;Iowa;Rockwell City
Iowa;50580;Iowa;Rodman
Iowa;51051;Iowa;Rodney
Iowa;50236;Iowa;Roland
Iowa;50581;Iowa;Rolfe
Iowa;52586;Iowa;Rose Hill
Iowa;50470;Iowa;Rowan
Iowa;52329;Iowa;Rowley
Iowa;51357;Iowa;Royal
Iowa;50471;Iowa;Rudd
Iowa;50237;Iowa;Runnells
Iowa;50238;Iowa;Russell
Iowa;51358;Iowa;Ruthven
Iowa;50582;Iowa;Rutland
Iowa;52330;Iowa;Ryan
Iowa;52070;Iowa;Sabula
Iowa;50583;Iowa;Sac City
Iowa;50472;Iowa;Saint Ansgar
Iowa;50239;Iowa;Saint Anthony
Iowa;50240;Iowa;Saint Charles
Iowa;52071;Iowa;Saint Donatus
Iowa;52166;Iowa;Saint Lucas
Iowa;50241;Iowa;Saint Marys
Iowa;52072;Iowa;Saint Olaf
Iowa;52657;Iowa;Saint Paul
Iowa;52649;Iowa;Salem
Iowa;51052;Iowa;Salix
Iowa;51248;Iowa;Sanborn
Iowa;50473;Iowa;Scarville
Iowa;51053;Iowa;Schaller
Iowa;51461;Iowa;Schleswig
Iowa;52331;Iowa;Scotch Grove
Iowa;51462;Iowa;Scranton
Iowa;50242;Iowa;Searsboro
Iowa;52588;Iowa;Selma
Iowa;51054;Iowa;Sergeant Bluff
Iowa;50060;Iowa;Sewal
Iowa;52590;Iowa;Seymour
Iowa;51651;Iowa;Shambaugh
Iowa;50861;Iowa;Shannon City
Iowa;50862;Iowa;Sharpsburg
Iowa;50475;Iowa;Sheffield
Iowa;51570;Iowa;Shelby
Iowa;51201;Iowa;Sheldon
Iowa;50670;Iowa;Shell Rock
Iowa;52332;Iowa;Shellsburg
Iowa;51601;Iowa;Shenandoah
Iowa;52073;Iowa;Sherrill
Iowa;51249;Iowa;Sibley
Iowa;51652;Iowa;Sidney
Iowa;52591;Iowa;Sigourney
Iowa;51571;Iowa;Silver City
Iowa;51250;Iowa;Sioux Center
Iowa;51101;Iowa;Sioux City
Iowa;50585;Iowa;Sioux Rapids
Iowa;50244;Iowa;Slater
Iowa;51055;Iowa;Sloan
Iowa;51056;Iowa;Smithland
Iowa;51572;Iowa;Soldier
Iowa;52333;Iowa;Solon
Iowa;50586;Iowa;Somers
Iowa;52334;Iowa;South Amana
Iowa;52335;Iowa;South English
Iowa;51301;Iowa;Spencer
Iowa;52650;Iowa;Sperry
Iowa;51360;Iowa;Spirit Lake
Iowa;52074;Iowa;Spragueville
Iowa;50125;Iowa;Spring Hill
Iowa;52075;Iowa;Springbrook
Iowa;52336;Iowa;Springville
Iowa;50476;Iowa;Stacyville
Iowa;50246;Iowa;Stanhope
Iowa;50671;Iowa;Stanley
Iowa;51573;Iowa;Stanton
Iowa;52337;Iowa;Stanwood
Iowa;50247;Iowa;State Center
Iowa;50672;Iowa;Steamboat Rock
Iowa;52651;Iowa;Stockport
Iowa;52769;Iowa;Stockton
Iowa;50588;Iowa;Storm Lake
Iowa;50248;Iowa;Story City
Iowa;50249;Iowa;Stratford
Iowa;52076;Iowa;Strawberry Point
Iowa;50250;Iowa;Stuart
Iowa;50251;Iowa;Sully
Iowa;50674;Iowa;Sumner
Iowa;51363;Iowa;Superior
Iowa;51058;Iowa;Sutherland
Iowa;50477;Iowa;Swaledale
Iowa;50252;Iowa;Swan
Iowa;50590;Iowa;Swea City
Iowa;52338;Iowa;Swisher
Iowa;51653;Iowa;Tabor
Iowa;52339;Iowa;Tama
Iowa;51463;Iowa;Templeton
Iowa;51364;Iowa;Terril
Iowa;50254;Iowa;Thayer
Iowa;50478;Iowa;Thompson
Iowa;50591;Iowa;Thor
Iowa;50479;Iowa;Thornton
Iowa;51654;Iowa;Thurman
Iowa;50863;Iowa;Tingley
Iowa;52772;Iowa;Tipton
Iowa;50480;Iowa;Titonka
Iowa;52341;Iowa;Toddville
Iowa;52342;Iowa;Toledo
Iowa;52343;Iowa;Toronto
Iowa;50256;Iowa;Tracy
Iowa;50675;Iowa;Traer
Iowa;51575;Iowa;Treynor
Iowa;50676;Iowa;Tripoli
Iowa;50257;Iowa;Truro
Iowa;51059;Iowa;Turin
Iowa;52593;Iowa;Udell
Iowa;51576;Iowa;Underwood
Iowa;50258;Iowa;Union
Iowa;52594;Iowa;Unionville
Iowa;50322;Iowa;Urbandale
Iowa;51060;Iowa;Ute
Iowa;51465;Iowa;Vail
Iowa;52346;Iowa;Van Horne
Iowa;50261;Iowa;Van Meter
Iowa;50262;Iowa;Van Wert
Iowa;50482;Iowa;Ventura
Iowa;52347;Iowa;Victor
Iowa;50864;Iowa;Villisca
Iowa;50594;Iowa;Vincent
Iowa;52348;Iowa;Vining
Iowa;52349;Iowa;Vinton
Iowa;52077;Iowa;Volga
Iowa;52169;Iowa;Wadena
Iowa;52773;Iowa;Walcott
Iowa;52352;Iowa;Walker
Iowa;51466;Iowa;Wall Lake
Iowa;51365;Iowa;Wallingford
Iowa;51577;Iowa;Walnut
Iowa;52653;Iowa;Wapello
Iowa;50706;Iowa;Washburn
Iowa;52353;Iowa;Washington
Iowa;51061;Iowa;Washta
Iowa;50701;Iowa;Waterloo
Iowa;52170;Iowa;Waterville
Iowa;52354;Iowa;Watkins
Iowa;52171;Iowa;Waucoma
Iowa;50263;Iowa;Waukee
Iowa;52172;Iowa;Waukon
Iowa;52654;Iowa;Wayland
Iowa;51366;Iowa;Webb
Iowa;52355;Iowa;Webster
Iowa;50595;Iowa;Webster City
Iowa;50264;Iowa;Weldon
Iowa;52356;Iowa;Wellman
Iowa;50680;Iowa;Wellsburg
Iowa;52774;Iowa;Welton
Iowa;50483;Iowa;Wesley
Iowa;52357;Iowa;West Amana
Iowa;50597;Iowa;West Bend
Iowa;52358;Iowa;West Branch
Iowa;52655;Iowa;West Burlington
Iowa;52359;Iowa;West Chester
Iowa;50265;Iowa;West Des Moines
Iowa;52538;Iowa;West Grove
Iowa;52776;Iowa;West Liberty
Iowa;52656;Iowa;West Point
Iowa;51062;Iowa;Westfield
Iowa;50681;Iowa;Westgate
Iowa;51578;Iowa;Westphalia
Iowa;51467;Iowa;Westside
Iowa;52658;Iowa;Wever
Iowa;50268;Iowa;What Cheer
Iowa;52777;Iowa;Wheatland
Iowa;51063;Iowa;Whiting
Iowa;50598;Iowa;Whittemore
Iowa;50271;Iowa;Williams
Iowa;52361;Iowa;Williamsburg
Iowa;50272;Iowa;Williamson
Iowa;52778;Iowa;Wilton
Iowa;50311;Iowa;Windsor Heights
Iowa;52659;Iowa;Winfield
Iowa;50273;Iowa;Winterset
Iowa;50682;Iowa;Winthrop
Iowa;50274;Iowa;Wiota
Iowa;50484;Iowa;Woden
Iowa;51579;Iowa;Woodbine
Iowa;50275;Iowa;Woodburn
Iowa;50276;Iowa;Woodward
Iowa;50599;Iowa;Woolstock
Iowa;52078;Iowa;Worthington
Iowa;52362;Iowa;Wyoming
Iowa;50277;Iowa;Yale
Iowa;52660;Iowa;Yarmouth
Iowa;51433;Iowa;Yetter
Iowa;51656;Iowa;Yorktown
Iowa;50278;Iowa;Zearing
Iowa;52079;Iowa;Zwingle
Kansas;67510;Kansas;Abbyville
